time,station_id,station_name,latitude,longitude,depth,mass_concentration_of_oxygen_in_sea_water,sample_depth,sea_water_temperature,sea_water_salinity,fractional_saturation_of_oxygen_in_sea_water
UTC,,,degrees_north,degrees_east,m,mg/L,m,degree_C,,percent
2017-06-02T22:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.58,0.906,24.221,8.39,144.9
2017-06-02T22:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.02,0.919,24.13,8.11,137.5
2017-06-02T23:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.21,0.94,24.059,8.27,127.3
2017-06-02T23:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.44,0.959,24.074,8.4,142.7
2017-06-02T23:30:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.73,0.978,24.051,8.09,146.1
2017-06-02T23:45:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.2,0.995,24.037,8.09,139.4
2017-06-03T00:00:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.83,1.02,23.952,8.26,147.1
2017-06-03T00:15:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,12.07,1.031,23.64,8.15,149.2
2017-06-03T00:30:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.8,1.062,23.748,8.21,146.3
2017-06-03T00:45:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.74,1.077,23.677,8.3,145.4
2017-06-03T01:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.96,1.098,23.484,8.07,147.3
2017-06-03T01:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.66,1.12,23.573,8.36,144.2
2017-06-03T01:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.64,1.138,23.486,8.55,143.9
2017-06-03T01:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.48,1.162,23.435,8.32,141.5
2017-06-03T02:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.43,1.175,23.402,8.4,140.9
2017-06-03T02:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.3,1.183,23.248,8.19,138.7
2017-06-03T02:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,11.15,1.2,23.224,8.34,136.9
2017-06-03T02:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.78,1.21,23.148,7.8,131.8
2017-06-03T03:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.69,1.209,23.121,7.96,130.8
2017-06-03T03:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.65,1.21,23.087,8.0,130.2
2017-06-03T03:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.41,1.213,23.041,8.16,127.3
2017-06-03T03:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.25,1.204,23.0,8.15,125.3
2017-06-03T04:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.36,1.207,22.867,8.17,126.2
2017-06-03T04:15:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.1,1.199,22.458,8.26,122.2
2017-06-03T04:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.09,1.188,22.179,7.97,121.3
2017-06-03T04:45:01Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,9.59,1.183,22.138,8.51,115.5
